order_id,order_date,ship_date,delivery_date,order_status,customer_id,customer_name,country,state,city,product_id,product_name,category,sub_category,brand,quantity,unit_price,discount,shipping_cost,total_sales,payment_method
A17460,2026-01-01,2026-02-04,2026-01-13,Delivered,C5654,Christine Johnson,India,Texas,West Sydneyfurt,P719,green,Fashion,Footwear,Larsen-Mann,3,22880.38,0.06,53.09,64575.76159999999,COD
A17461,2026-01-11,2026-01-01,2026-01-23,Delivered,C7605,Philip Jacobs,India,Mississippi,Port David,P956,no,Electronics,Accessories,Carrillo-Nguyen,5,7936.83,0.28,25.93,28598.518,Card
A17462,2026-01-17,2026-01-24,2026-01-09,Delivered,C2403,Tamara Sanchez,India,Montana,North Jeanne,P944,million,Home,Kitchen,Jordan-Malone,1,43862.88,0.0,64.75,43927.63,NetBanking
A17463,2026-01-25,2026-01-06,2026-01-18,Delivered,C3416,Charles Russo,India,Louisiana,Lake Kellyfort,P214,out,Fashion,Clothing,"Cruz, Cunningham and Ramirez",1,42568.35,0.17,32.14,35363.8705,COD
A17464,2026-01-10,2026-02-09,2026-01-30,Delivered,C2355,Donald Mcpherson,India,Maine,Schwartzborough,P407,coach,Electronics,Laptop,Lopez Inc,3,28298.5,0.13,75.97,73935.05500000001,Card
A17465,2026-02-01,2026-02-07,2026-01-31,Delivered,C2798,Mallory Keith,India,Pennsylvania,Powellstad,P812,star,Electronics,Laptop,Carter and Sons,2,35722.1,0.01,126.53,70856.288,Card
A17466,2026-01-27,2026-01-24,2026-01-20,Delivered,C1936,Christine Potter,India,Nebraska,Codyberg,P777,management,Home,Kitchen,Hawkins and Sons,5,17207.91,0.21,127.84,68099.0845,COD
A17467,2026-01-02,2026-01-13,2026-02-09,Delivered,C5451,Robert Rodriguez,India,Delaware,North Denise,P959,entire,Electronics,Laptop,Thomas Ltd,5,34736.26,0.17,132.69,144288.16900000002,NetBanking
A17468,2026-01-15,2026-01-21,2026-01-14,Delivered,C9562,Gabrielle Rogers,India,Wisconsin,South Michael,P120,us,Electronics,Laptop,Parrish-Abbott,5,8502.67,0.0,127.49,42640.84,UPI
A17469,2026-01-09,2026-01-05,2026-01-30,Delivered,C9091,Rachel Knox,India,Nevada,East Martin,P162,perhaps,Home,Kitchen,"Patel, Smith and Mcgrath",2,22980.8,0.25,95.24,34566.439999999995,NetBanking
A17470,2026-01-13,2026-01-24,2026-01-25,Delivered,C7456,Martha Chang,India,Maryland,North Thomas,P696,thousand,Electronics,Mobile,Roth-Hernandez,4,5017.8,0.09,95.65,18360.442000000003,UPI
A17471,2026-01-05,2026-01-02,2026-02-09,Delivered,C3556,Amanda West,India,Florida,West Wesley,P956,by,Fashion,Clothing,Garcia-Williams,2,31826.12,0.03,80.78,61823.45279999999,NetBanking
A17472,2026-01-03,2026-01-28,2026-01-26,Delivered,C6192,Kaitlin Fernandez,India,Florida,East Miguelview,P192,worry,Fashion,Clothing,Davis PLC,5,10681.66,0.21,112.75,42305.307,Card
A17473,2026-01-10,2026-01-03,2026-01-08,Delivered,C6511,Tammy Gray,India,Oregon,Moralesfort,P272,develop,Fashion,Footwear,Jones Inc,4,31776.72,0.21,46.06,100460.4952,NetBanking
A17474,2026-01-03,2026-01-29,2026-01-27,Delivered,C2861,Sarah Holloway,India,Nevada,North Tracy,P822,PM,Home,Kitchen,"Anderson, Hensley and Johnson",1,33795.14,0.0,121.43,33916.57,Card
A17475,2026-01-27,2026-01-02,2026-01-14,Delivered,C3020,Karen Martinez,India,Pennsylvania,West Sean,P823,method,Home,Kitchen,"Carr, Hancock and Kelly",1,20631.95,0.0,119.12,20751.07,Card
A17476,2026-01-18,2026-01-18,2026-01-10,Delivered,C9543,Alexis Gibson,India,Nevada,Brandonburgh,P549,position,Home,Kitchen,Smith Ltd,2,5762.09,0.17,98.38,9663.4494,NetBanking
A17477,2026-01-06,2026-02-02,2026-01-26,Delivered,C5991,Courtney Young,India,Wisconsin,Taylorfort,P617,expert,Home,Furniture,Thomas Group,2,24376.55,0.02,92.17,47870.208,NetBanking
A17478,2026-01-08,2026-01-31,2026-02-03,Delivered,C5841,John Walters PhD,India,Colorado,West Clarence,P282,bad,Fashion,Clothing,Figueroa-Miller,5,41426.37,0.2,43.51,165748.99000000002,COD
A17479,2026-01-18,2026-01-16,2026-02-01,Delivered,C8450,Heather Martin,India,Louisiana,North Jeffrey,P860,would,Fashion,Clothing,"Smith, Galloway and Gordon",4,39770.33,0.04,148.82,152866.8872,UPI
A17480,2026-02-05,2026-01-12,2026-02-06,Delivered,C7769,Melissa Mendoza MD,India,Texas,Cruzfurt,P834,short,Home,Furniture,Ward and Sons,4,29016.51,0.27,105.52,84833.7292,UPI
A17481,2026-01-03,2026-01-22,2026-01-07,Delivered,C9292,Lindsey Hansen,India,Tennessee,North John,P295,data,Electronics,Mobile,"Sanchez, Morrison and Brock",5,19998.58,0.05,116.22,95109.475,COD
A17482,2026-01-19,2026-01-28,2026-01-31,Delivered,C8138,George Mitchell,India,New Mexico,Amandaland,P935,end,Fashion,Footwear,Nguyen-Daniels,5,5199.23,0.11,66.1,23202.673499999997,NetBanking
A17483,2026-01-26,2026-02-06,2026-02-09,Delivered,C5033,Ray Krause,India,West Virginia,Ochoaberg,P559,ok,Electronics,Mobile,"York, Morrison and Sullivan",4,25342.0,0.13,134.79,88324.95,UPI
A17484,2026-01-19,2026-02-02,2026-02-02,Delivered,C7274,Steven Edwards,India,New Hampshire,Longmouth,P538,force,Fashion,Clothing,Floyd-Walton,5,7127.27,0.21,141.73,28294.446500000005,NetBanking
A17485,2026-02-08,2026-02-05,2026-01-07,Delivered,C1942,Steven Watson,India,Wyoming,East Stephaniefurt,P144,street,Fashion,Clothing,Alvarez-Garcia,3,36243.18,0.19,134.93,88205.85740000001,UPI
A17486,2026-02-02,2026-01-02,2026-01-10,Delivered,C5129,Gary Townsend,India,Rhode Island,Dustinfort,P976,PM,Fashion,Clothing,"Holmes, Landry and Conner",1,25646.77,0.29,21.78,18230.986699999998,Card
A17487,2026-01-25,2026-02-01,2026-01-08,Delivered,C2493,James Jennings,India,Wisconsin,East Andrew,P300,who,Electronics,Mobile,Nguyen-Hill,2,17598.9,0.24,54.19,26804.518,COD
A17488,2026-01-08,2026-01-14,2026-01-19,Delivered,C7126,Linda Sanders,India,Alaska,Jakeport,P495,more,Electronics,Mobile,Santos-Williams,5,31436.1,0.17,123.15,130582.96499999998,Card
A17489,2026-01-13,2026-01-05,2026-01-10,Delivered,C1624,Jason Webb,India,Kentucky,Brittanyshire,P852,imagine,Fashion,Clothing,Wright-Lynch,3,38881.26,0.01,105.97,115583.3122,COD
A17490,2026-01-10,2026-02-01,2026-01-25,Delivered,C4568,Gary Palmer,India,Ohio,Gonzalezbury,P238,suddenly,Fashion,Clothing,"Morales, Woodward and Rivera",1,11490.14,0.03,93.39,11238.825799999999,COD
A17491,2026-02-07,2026-02-10,2026-01-07,Delivered,C9941,Lacey Rowland,India,Colorado,West Megan,P902,respond,Home,Kitchen,Kennedy-Ramirez,1,10537.35,0.02,78.29,10404.893000000002,UPI
A17492,2026-02-02,2026-01-21,2026-01-10,Delivered,C9710,Tyler Zimmerman,India,Minnesota,New Marvin,P461,economic,Electronics,Mobile,Bryant PLC,5,4192.92,0.01,87.26,20842.213999999996,COD
A17493,2026-02-10,2026-02-06,2026-01-08,Delivered,C7516,Rebecca Bradley,India,Washington,Dianaport,P343,executive,Home,Furniture,"Warren, Wells and Lopez",3,44754.88,0.17,27.78,111467.43119999998,NetBanking
A17494,2026-02-07,2026-01-27,2026-02-06,Delivered,C2236,Timothy Richardson,India,Arizona,Chandlerside,P697,model,Home,Kitchen,Arnold Group,3,10801.32,0.05,49.56,30833.322,NetBanking
A17495,2026-01-20,2026-01-24,2026-02-08,Delivered,C5023,Juan Thomas,India,Iowa,Port Justinland,P363,who,Home,Furniture,Snyder-James,3,15613.49,0.1,147.75,42304.173,NetBanking
A17496,2026-01-21,2026-02-01,2026-01-29,Delivered,C5048,Teresa Johnson,India,Washington,North Angelahaven,P762,hear,Home,Furniture,"Buck, Ramirez and Mccall",5,44089.89,0.14,66.72,189653.247,UPI
A17497,2026-01-17,2026-01-07,2026-01-19,Delivered,C9154,Darlene Allen,India,Arizona,Christyville,P345,left,Home,Kitchen,Rogers-Brooks,1,1304.27,0.12,62.2,1209.9576,COD
A17498,2026-01-28,2026-01-06,2026-01-21,Delivered,C4965,David King,India,Arkansas,Higginsshire,P595,traditional,Home,Kitchen,Carter Inc,2,43820.77,0.27,116.79,64095.114199999996,UPI
A17499,2026-01-26,2026-01-05,2026-01-11,Delivered,C7406,Peter Anderson,India,Texas,Smithside,P742,something,Home,Kitchen,Roman and Sons,3,38743.07,0.1,82.16,104688.449,NetBanking
A17500,2026-01-20,2026-01-12,2026-01-27,Delivered,C6926,Taylor Thompson,India,Delaware,South Veronica,P797,treatment,Home,Kitchen,Carroll and Sons,1,5308.09,0.15,79.21,4591.0865,Card
A17501,2026-01-08,2026-01-26,2026-01-08,Delivered,C1641,Darren Schultz,India,Kansas,South Terri,P458,at,Electronics,Mobile,"Howard, Fritz and Bell",1,33868.1,0.02,48.65,33239.388,NetBanking
A17502,2026-01-08,2026-01-10,2026-01-02,Delivered,C2898,Justin Zuniga,India,Texas,Davidchester,P723,subject,Fashion,Clothing,Underwood PLC,1,7466.62,0.13,32.57,6528.529399999999,NetBanking
A17503,2026-01-25,2026-01-02,2026-02-03,Delivered,C8921,Trevor Johnson,India,Montana,Lake Jasmine,P584,beautiful,Home,Kitchen,Tran PLC,4,12227.27,0.09,120.5,44627.762800000004,UPI
A17504,2026-01-04,2026-01-06,2026-01-04,Delivered,C1512,Joseph Frazier,India,New York,North Alexander,P843,give,Fashion,Footwear,Kent-Mckinney,1,42739.82,0.28,75.51,30848.180399999997,COD
A17505,2026-01-11,2026-01-21,2026-01-02,Delivered,C9829,Stephen Walton,India,Rhode Island,Mistyshire,P451,although,Electronics,Mobile,"Saunders, White and Schroeder",2,18132.37,0.23,54.24,27978.0898,Card
A17506,2026-01-26,2026-01-22,2026-01-26,Delivered,C3406,Karen Barrett,India,Maine,Lake Angela,P866,knowledge,Fashion,Footwear,"Morales, Kennedy and Watts",1,18204.09,0.26,63.93,13534.9566,COD
A17507,2026-01-30,2026-01-25,2026-01-04,Delivered,C5874,Madeline Lopez DDS,India,Mississippi,New Christopher,P633,green,Fashion,Clothing,Hernandez-Williams,5,9126.33,0.05,84.66,43434.7275,Card
A17508,2026-01-25,2026-01-31,2026-01-03,Delivered,C9500,Jeffrey Pineda,India,Wisconsin,Brennanmouth,P981,nature,Fashion,Footwear,"Conley, Thornton and Zuniga",5,17136.02,0.27,30.43,62576.903000000006,Card
A17509,2026-01-28,2026-01-17,2026-01-05,Delivered,C4111,Patrick Christensen,India,Iowa,East Emily,P766,may,Electronics,Accessories,Jackson PLC,5,9677.93,0.16,37.86,40685.166,Card
A17510,2026-01-11,2026-01-02,2026-01-04,Delivered,C9401,Veronica Willis,India,Florida,East Jamesport,P700,get,Electronics,Mobile,Singleton LLC,1,28150.04,0.03,40.77,27346.3088,COD
A17511,2026-02-10,2026-01-21,2026-01-22,Delivered,C4824,Jacob Trujillo,India,Georgia,Jonesborough,P641,his,Fashion,Clothing,"Brooks, Evans and Banks",4,44119.69,0.22,59.29,137712.72280000002,Card
A17512,2026-02-04,2026-02-01,2026-01-25,Delivered,C4039,Amber Rodriguez,India,Delaware,Benjaminbury,P325,policy,Electronics,Laptop,Clark and Sons,2,28028.59,0.24,26.29,42629.7468,COD
A17513,2026-01-22,2026-01-04,2026-01-15,Delivered,C1121,Cheryl Medina,India,Washington,Lake Leslieshire,P739,show,Fashion,Footwear,Sullivan and Sons,2,17567.58,0.07,133.12,32808.8188,COD
A17514,2026-01-30,2026-02-03,2026-01-07,Delivered,C8038,David Fleming,India,Texas,Huynhburgh,P348,trip,Electronics,Laptop,"Rivera, Jordan and Brown",4,10234.91,0.11,39.13,36475.4096,Card
A17515,2026-01-05,2026-01-29,2026-01-18,Delivered,C1646,Blake Gill,India,Kansas,Port Anthony,P145,religious,Electronics,Laptop,Lynch LLC,3,39203.57,0.02,43.7,115302.19579999999,NetBanking
A17516,2026-01-05,2026-01-24,2026-01-20,Delivered,C2838,Brian Rangel,India,New Jersey,Alyssastad,P933,shake,Home,Furniture,"Savage, Mcdonald and Miller",3,34575.73,0.16,128.26,87259.09959999999,NetBanking
A17517,2026-01-30,2026-01-02,2026-02-01,Delivered,C9329,Gloria Davis,India,Indiana,Victoriaton,P779,bar,Home,Furniture,"Ellison, Gonzales and Cunningham",3,37227.69,0.12,89.95,98371.0516,NetBanking
A17518,2026-01-21,2026-01-26,2026-02-03,Delivered,C3378,Michael Willis,India,Tennessee,Brandontown,P728,now,Home,Kitchen,"Pope, Irwin and Baxter",2,18562.24,0.1,84.87,33496.90200000001,UPI
A17519,2026-01-01,2026-01-27,2026-01-03,Delivered,C2267,William King,India,Kansas,Underwoodberg,P608,century,Electronics,Accessories,"Brown, Jefferson and Serrano",3,45185.04,0.05,68.09,128845.45399999998,UPI
A17520,2026-01-23,2026-01-04,2026-02-05,Delivered,C8808,Steve Long,India,North Dakota,North Kevin,P362,admit,Electronics,Mobile,"Schultz, Perry and Evans",4,27301.52,0.01,118.64,108232.6592,UPI
A17521,2026-01-08,2026-02-08,2026-01-28,Delivered,C9501,Christina Graham,India,Nebraska,East Blakebury,P808,enter,Fashion,Footwear,"Jackson, Anderson and Bentley",3,34138.83,0.02,122.76,100490.9202,Card
A17522,2026-01-24,2026-01-31,2026-02-02,Delivered,C1708,Robert Greene,India,Minnesota,New Josephborough,P268,make,Fashion,Footwear,Villegas Group,1,28570.61,0.29,74.8,20359.9331,Card
A17523,2026-02-03,2026-02-06,2026-02-05,Delivered,C6561,Gabriel Thompson,India,Ohio,Lake Annside,P581,very,Fashion,Clothing,"Waters, Henry and Smith",3,1595.12,0.03,100.31,4742.1092,UPI
A17524,2026-01-16,2026-01-04,2026-01-31,Delivered,C4139,Jennifer Boyd,India,Arkansas,Heidiland,P529,school,Fashion,Footwear,Cook LLC,1,44701.94,0.17,128.02,37230.6302,COD
A17525,2026-01-21,2026-01-16,2026-01-25,Delivered,C9712,Robert Arnold,India,New Jersey,Huntside,P635,executive,Fashion,Clothing,"Spears, Castro and Mccarty",2,35431.09,0.01,85.63,70239.1882,NetBanking
A17526,2026-01-17,2026-02-03,2026-02-05,Delivered,C7550,Shannon Mclean,India,Alaska,Hernandezfort,P602,clearly,Electronics,Accessories,Howard Inc,5,18192.44,0.2,130.25,72900.01,Card
A17527,2026-01-13,2026-01-27,2026-01-31,Delivered,C5005,Holly Walker,India,Wisconsin,Mejiatown,P845,reduce,Home,Furniture,Harris-Mendoza,3,3853.92,0.15,50.49,9877.985999999999,COD
A17528,2026-01-05,2026-01-09,2026-01-26,Delivered,C5829,Crystal Thomas,India,Arizona,East Kylieside,P625,stuff,Fashion,Footwear,"Jordan, Hopkins and Garcia",3,25095.0,0.26,146.64,55857.54,NetBanking
A17529,2026-02-01,2026-02-09,2026-01-30,Delivered,C8769,Mallory Montgomery,India,Michigan,Lozanoberg,P703,computer,Electronics,Laptop,Anthony Inc,1,20566.22,0.18,130.87,16995.170400000003,NetBanking
A17530,2026-01-10,2026-01-29,2026-02-04,Delivered,C1588,Jason Garcia,India,Wyoming,Port Katelynshire,P167,not,Electronics,Accessories,"Morgan, Martinez and Robinson",3,33294.47,0.05,110.7,94999.9395,NetBanking
A17531,2026-01-11,2026-01-26,2026-01-03,Delivered,C3179,Dr. Stacey Fischer DDS,India,South Dakota,Lindsayborough,P308,build,Electronics,Laptop,Mcknight-Perry,3,45278.91,0.3,120.49,95206.201,COD
A17532,2026-01-28,2026-01-18,2026-01-26,Delivered,C7783,Lori Miller,India,Virginia,New Kellyland,P354,official,Fashion,Footwear,Owen LLC,1,48289.82,0.12,100.86,42595.9016,COD
A17533,2026-01-18,2026-02-10,2026-01-12,Delivered,C7750,Karen Howard PhD,India,Massachusetts,Port Nancy,P868,they,Home,Furniture,Villegas LLC,1,16865.52,0.1,38.32,15217.288,Card
A17534,2026-01-04,2026-02-06,2026-02-04,Delivered,C8970,Andrew Ortiz,India,Hawaii,Katrinaberg,P142,more,Fashion,Footwear,Carter PLC,3,37308.19,0.24,67.61,85130.2832,Card
A17535,2026-01-12,2026-01-29,2026-01-14,Delivered,C9998,Chase Anderson,India,Oklahoma,Pricestad,P778,today,Electronics,Laptop,"White, Walker and Arnold",5,8529.43,0.07,30.6,39692.449499999995,NetBanking
A17536,2026-01-02,2026-01-16,2026-02-07,Delivered,C1264,Jennifer Long,India,Texas,Robintown,P405,lose,Electronics,Accessories,Burns PLC,4,36686.76,0.06,133.38,138075.5976,COD
A17537,2026-01-27,2026-01-17,2026-02-10,Delivered,C1983,John Taylor,India,North Dakota,Lake David,P913,weight,Home,Furniture,Long Group,1,19942.48,0.21,106.78,15861.3392,NetBanking
A17538,2026-02-05,2026-01-30,2026-01-14,Delivered,C5240,Teresa Sandoval,India,Kentucky,East Joshuamouth,P924,employee,Home,Kitchen,Hamilton-Hernandez,3,27998.47,0.1,137.57,75733.43900000001,NetBanking
A17539,2026-01-19,2026-02-02,2026-01-24,Delivered,C4460,Crystal Wilkins,India,Arkansas,Lake Daniel,P315,indicate,Home,Furniture,"Perry, Fuller and Wood",3,41170.83,0.06,91.22,116192.9606,Card
A17540,2026-01-07,2026-01-25,2026-02-07,Delivered,C9256,Valerie Hawkins,India,Kansas,West Troy,P937,light,Fashion,Footwear,"Green, Galvan and Smith",4,17472.98,0.29,125.3,49748.5632,UPI
A17541,2026-01-29,2026-01-10,2026-01-31,Delivered,C6843,Brooke Hansen,India,Kansas,Port Wayne,P628,could,Fashion,Footwear,Hamilton PLC,5,24883.87,0.17,69.59,103337.65049999999,UPI
A17542,2026-02-04,2026-01-07,2026-01-07,Delivered,C8069,Cassandra Ruiz,India,Arkansas,Lake Charlotte,P631,write,Electronics,Accessories,Cook Group,2,11860.24,0.09,73.57,21659.2068,NetBanking
A17543,2026-01-29,2026-01-04,2026-01-25,Delivered,C4706,Tommy Elliott,India,Iowa,South Christopher,P609,popular,Electronics,Mobile,Osborne Group,1,47845.94,0.28,122.83,34571.906800000004,COD
A17544,2026-01-14,2026-02-07,2026-01-12,Delivered,C8073,Evan Guzman,India,West Virginia,Matthewport,P678,girl,Electronics,Mobile,Maynard-Bowen,4,31913.76,0.29,25.73,90660.80839999998,NetBanking
A17545,2026-02-09,2026-01-26,2026-01-09,Delivered,C3850,Edward Andrews,India,Arizona,Chenstad,P240,note,Fashion,Footwear,Gibson-Williams,1,17056.22,0.28,51.81,12332.2884,COD
A17546,2026-01-06,2026-01-26,2026-01-28,Delivered,C5337,Philip Hutchinson,India,Rhode Island,Catherinemouth,P234,doctor,Electronics,Mobile,Rasmussen LLC,1,8850.42,0.3,51.02,6246.314,COD
A17547,2026-01-04,2026-01-12,2026-01-23,Delivered,C6978,Michael Henry,India,South Dakota,East Lauriemouth,P810,former,Home,Kitchen,Nichols and Sons,3,26550.29,0.08,137.83,73416.6304,COD
A17548,2026-01-21,2026-01-07,2026-01-04,Delivered,C5440,Jennifer Johnson,India,Utah,North Jonathan,P222,tend,Home,Kitchen,Ayers LLC,4,18945.99,0.18,47.71,62190.55720000001,COD
A17549,2026-01-21,2026-01-26,2026-01-08,Delivered,C5948,Mr. Michael Watson,India,Kentucky,Lake Christopherland,P831,type,Electronics,Laptop,Garrett-Thompson,1,19711.51,0.17,139.36,16499.913299999997,Card
A17550,2026-02-07,2026-01-04,2026-01-11,Delivered,C7051,Darrell Cole,India,Maine,Ramosbury,P363,meeting,Home,Kitchen,Lane PLC,3,6577.95,0.11,93.39,17656.516499999998,NetBanking
A17551,2026-01-08,2026-01-16,2026-01-10,Delivered,C2536,Christopher Davis,India,Pennsylvania,Lake Ashlee,P512,lawyer,Home,Furniture,Thompson and Sons,4,32868.22,0.01,51.61,130209.76120000001,UPI
A17552,2026-01-14,2026-01-05,2026-02-03,Delivered,C6382,Abigail Strong,India,Kentucky,Jeremychester,P573,offer,Fashion,Footwear,West-Brock,3,8227.41,0.3,60.06,17337.621,Card
A17553,2026-01-07,2026-01-16,2026-01-14,Delivered,C8404,Jorge Brown,India,Texas,North Daniel,P101,none,Home,Furniture,Myers-Johnson,2,4557.55,0.22,144.29,7254.068,COD
A17554,2026-01-16,2026-01-18,2026-01-29,Delivered,C8955,Katie Knight,India,Vermont,Melvinton,P213,day,Fashion,Footwear,Lin Group,1,15741.71,0.07,140.54,14780.3303,Card
A17555,2026-01-10,2026-02-07,2026-01-19,Delivered,C5903,Ronald Parrish,India,Arizona,New Thomasburgh,P195,enter,Electronics,Laptop,Roberts and Sons,5,43195.88,0.16,123.22,181545.916,Card
A17556,2026-01-01,2026-02-03,2026-02-02,Delivered,C3851,Dale Snyder,India,California,Keithshire,P625,involve,Fashion,Clothing,"Myers, Hale and Martinez",1,6047.49,0.19,138.7,5037.1669,UPI
A17557,2026-01-08,2026-02-04,2026-02-10,Delivered,C3784,Tonya Sutton,India,North Dakota,West Amanda,P667,sit,Electronics,Laptop,Cummings Ltd,3,6990.9,0.01,139.71,20902.682999999997,Card
A17558,2026-01-09,2026-02-04,2026-01-04,Delivered,C1235,Deborah Lynch,India,Connecticut,South Robert,P501,she,Home,Furniture,Velazquez Ltd,2,34231.66,0.16,23.58,57532.768800000005,COD
A17559,2026-01-26,2026-01-23,2026-01-11,Delivered,C2201,Denise Arnold,India,New Mexico,Brittanychester,P730,quickly,Electronics,Mobile,Dickerson Group,1,4215.49,0.25,48.87,3210.4874999999997,UPI
A17560,2026-01-21,2026-01-07,2026-02-05,Delivered,C1044,Kimberly Odonnell,India,Nevada,West Karen,P528,real,Fashion,Clothing,"Moore, Elliott and Tucker",4,24802.94,0.19,24.85,80386.37560000001,Card
A17561,2026-02-02,2026-01-15,2026-02-08,Delivered,C5522,Philip Thomas,India,Delaware,Cynthiatown,P125,his,Electronics,Accessories,Tate-Chambers,2,48431.78,0.13,109.79,84381.0872,UPI
A17562,2026-01-09,2026-02-10,2026-01-07,Delivered,C2325,Cindy Harris,India,New Mexico,Dariusborough,P512,let,Home,Kitchen,Wells-Sloan,1,40771.14,0.21,36.24,32245.4406,NetBanking
A17563,2026-01-09,2026-02-10,2026-02-07,Delivered,C5875,Matthew Woods,India,Maryland,New Kaylamouth,P878,dinner,Electronics,Mobile,Benson-Rodriguez,3,14234.39,0.29,110.59,30429.840699999997,UPI
A17564,2026-02-06,2026-01-20,2026-01-31,Delivered,C8248,Jamie Flowers,India,Illinois,Johnland,P256,dream,Electronics,Laptop,Reed PLC,3,45479.64,0.16,98.75,114707.44279999998,UPI
A17565,2026-01-30,2026-02-07,2026-01-03,Delivered,C1669,Melissa Brooks,India,Montana,Patriciamouth,P728,economic,Home,Furniture,Ruiz Ltd,2,3287.27,0.26,56.91,4922.0696,NetBanking
A17566,2026-01-31,2026-01-03,2026-01-09,Delivered,C2977,Jodi Calhoun,India,Wisconsin,Hollandberg,P305,region,Fashion,Footwear,"Gamble, Coleman and Knight",1,39363.14,0.22,147.88,30851.129200000003,UPI
A17567,2026-01-03,2026-01-24,2026-01-24,Delivered,C7951,Scott Taylor,India,Vermont,Oneillburgh,P518,recently,Electronics,Laptop,"Stewart, Cantu and Ramsey",1,46092.78,0.05,111.81,43899.950999999994,NetBanking
A17568,2026-01-26,2026-01-20,2026-01-17,Delivered,C1193,Lauren Miller,India,Ohio,Ashleyside,P351,today,Electronics,Laptop,"Holder, Deleon and Davis",3,11155.38,0.27,51.46,24481.742199999997,COD
A17569,2026-02-01,2026-02-10,2026-01-08,Delivered,C8826,Anthony Graves,India,Oklahoma,Browntown,P949,rich,Home,Furniture,Yates PLC,1,45304.46,0.18,103.62,37253.277200000004,UPI
A17570,2026-01-30,2026-01-08,2026-01-29,Delivered,C4689,Eric Howe,India,Alaska,South Johnborough,P986,on,Electronics,Accessories,"Lopez, Parker and Diaz",1,28866.58,0.16,32.28,24280.2072,UPI
A17571,2026-01-23,2026-01-29,2026-01-09,Delivered,C2500,Richard Jensen,India,Georgia,Pierceville,P984,level,Electronics,Mobile,Smith-Cordova,4,14576.48,0.04,105.75,56079.4332,NetBanking
A17572,2026-01-05,2026-01-29,2026-01-02,Delivered,C7909,Samantha Osborne,India,New Jersey,Port Vanessa,P214,major,Fashion,Footwear,Johnston-Harmon,4,39494.5,0.18,82.41,129624.37000000001,COD
